thread_id,application_reference,turn,sender,category,message_text
THR000457,LA017237,1,customer,kyc,I was asked for a address proof for my vehicle loan but I have already submitted it once. Why is the same address proof being asked for again? Thank you.
THR000457,LA017237,2,agent,kyc,"The address proof you submitted earlier was against your older application. A address proof has to be submitted again for this vehicle loan. Thank you.
Best regards,
Rahul Verma
Customer Service"
THR000457,LA017237,3,customer,kyc,"Respected sir, My reference is LA017237. That is not convenient but I will send the address proof again. Can I bring the address proof to the branch instead of uploading it?"
THR000457,LA017237,4,agent,kyc,"Dear customer, REF789679 - Yes, the address proof can be submitted at any branch. The branch will scan the address proof and attach it to your vehicle loan application. Regards."
THR000458,LA009501,1,customer,payment_issue,My reference is LA009501. TKT386786 - I want to change my emi date to the 10th of the month. My salary is credited late and the present emi date does not suit me. Thanks.
THR000458,LA009501,2,agent,payment_issue,"Hello, The emi date can be moved to the 10th from the next cycle. A fresh mandate is needed for the changed emi date. Thanks and regards."
THR000458,LA009501,3,customer,payment_issue,Please go ahead with the change. Is there any charge for changing the emi date?
THR000458,LA009501,4,agent,payment_issue,"Hello, This is regarding application LA009501. A charge of Rs 750 applies for changing the emi date. The new emi date takes effect from the next cycle. Thank you."
THR000458,LA009501,5,customer,payment_issue,My reference is LA009501. CASE548810 - The charge is acceptable to me. When will the new emi date show in my account?
THR000458,LA009501,6,agent,payment_issue,SR669098 - The new emi date will show in your account once the fresh mandate is active. Your emi amount does not change.
THR000459,LA018097,1,customer,loan_query,Dear Sir I have been offered a lower rate by another bank. What is the process to transfer my personal loan to that bank? Awaiting your response.
THR000459,LA018097,2,agent,loan_query,For a balance transfer of your personal loan we issue a foreclosure letter. The other bank pays the outstanding on your personal loan against that letter.
THR000459,LA018097,3,customer,loan_query,"How long does the foreclosure letter take? Is there a charge for the balance transfer?
Best regards,
Rohit Kulkarni"
THR000459,LA018097,4,agent,loan_query,"Dear sir, This is regarding application LA018097. CASE994939 - The foreclosure letter is issued within five working days. There is no charge on a floating rate personal loan for a balance transfer. Thanks and regards."
THR000460,LA013188,1,customer,complaint,"Dear sir, REF939442 - The branch told me one interest rate on my gold loan and the sanction letter shows a different rate. I was given wrong information at the branch. Thanks in advance."
THR000460,LA013188,2,agent,complaint,"Dear sir, This is regarding application LA013188. We are sorry about the wrong information on your gold loan rate. The rate in the sanction letter is the rate that applies to your gold loan. Thanks and regards."
THR000460,LA013188,3,customer,complaint,"Then why was a lower rate quoted to me at the branch? I took the gold loan only because of the rate I was quoted.
Best regards,
Suresh Iyer"
THR000460,LA013188,4,agent,complaint,"Dear customer, This is regarding application LA013188. SR162432 - The rate quoted to you was the card rate before your profile was scored. Your gold loan rate has been sent for review by the credit team. Regards."
THR000461,LA014464,1,customer,kyc,"Dear madam, I was asked for a address proof for my personal loan but I have already submitted it once. Why is the same address proof being asked for again? Awaiting your response."
THR000461,LA014464,2,agent,kyc,"Hello, This is regarding application LA014464. The address proof you submitted earlier was against your older application. A address proof has to be submitted again for this personal loan."
THR000461,LA014464,3,customer,kyc,"Dear madam, That is not convenient but I will send the address proof again. Can I bring the address proof to the branch instead of uploading it?
Sent from my iPhone"
THR000461,LA014464,4,agent,kyc,"Dear madam, CASE282863 - Yes, the address proof can be submitted at any branch. The branch will scan the address proof and attach it to your personal loan application."
THR000462,LA017266,1,customer,payment_issue,"Hi team, My reference is LA017266. My emi for august has bounced. There was enough balance in my bank account on the emi date. www.loanserve.example.in/upload"
THR000462,LA017266,2,agent,payment_issue,"Dear customer, This is regarding application LA017266. SR900581 - The emi bounced because the mandate on your bank account has expired. A fresh mandate has to be registered before the next emi is presented. Regards.
Best regards,
Suresh Iyer
Customer Service"
THR000462,LA017266,3,customer,payment_issue,"Good morning, My reference is LA017266. How do I register a fresh mandate for the emi? Will a bounce charge be applied on this emi?"
THR000462,LA017266,4,agent,payment_issue,"Dear madam, TKT248867 - A fresh mandate can be registered from your login under the emi section. The bounce charge of Rs 500 has been waived on this emi. Regards."
THR000463,LA002698,1,customer,loan_query,Is my home loan eligible for a moratorium? My income has stopped for a few months and I cannot pay the emi.
THR000463,LA002698,2,agent,loan_query,"This is regarding application LA002698. A moratorium on your home loan is considered case by case. Interest keeps adding during the moratorium, so the tenure on your home loan goes up. www.loanserve.example.in/upload Thank you."
THR000463,LA002698,3,customer,loan_query,"Hello, TKT515702 - I understand that the tenure will go up. What do I have to submit to apply for the moratorium?"
THR000463,LA002698,4,agent,loan_query,"Dear sir, This is regarding application LA002698. CASE173688 - Please submit a written request along with proof of the income loss. The moratorium on your home loan is decided within three working days. Thank you."
THR000464,LA004067,1,customer,complaint,"Dear Sir CASE830267 - The branch told me one interest rate on my vehicle loan and the sanction letter shows a different rate. I was given wrong information at the branch. Awaiting your response.
Thanks and regards,
Deepa Pillai"
THR000464,LA004067,2,agent,complaint,"Dear sir, We are sorry about the wrong information on your vehicle loan rate. The rate in the sanction letter is the rate that applies to your vehicle loan. Thank you."
THR000464,LA004067,3,customer,complaint,"Hello, My reference is LA004067. Then why was a lower rate quoted to me at the branch? I took the vehicle loan only because of the rate I was quoted. Awaitng your response."
THR000464,LA004067,4,agent,complaint,"This is regarding application LA004067. The rate quoted to you was the card rate before your profile was scored. Your vehicle loan rate has been sent for review by the credit team. Thank you.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000464,LA004067,5,customer,complaint,Please tell me the outcome of that review in writing. I do not want another verbal answer on my vehicle loan. Regards.
THR000464,LA004067,6,agent,complaint,"Dear sir, The outcome of the review will be sent to your registered email. Nothing on your vehicle loan will be communicated only by phone. Regards."
THR000465,LA019095,1,customer,kyc,"Hello, My reference is LA019095. I was asked for a salary slip for my home loan but I have already submitted it once. Why is the same salary slip being asked for again?"
THR000465,LA019095,2,agent,kyc,"Dear customer, This is regarding application LA019095. TKT824770 - The salary slip you submitted earlier was against your older application. A salary slip has to be submitted again for this home loan. Thank you.
Thanks and regards,
Kavita Joshi
LoanServe Support"
THR000465,LA019095,3,customer,kyc,My reference is LA019095. That is not convenient but I will send the salary slip again. Can I bring the salary slip to the branch instead of uploading it? Thanks in advance.
THR000465,LA019095,4,agent,kyc,"Dear customer, This is regarding application LA019095. Yes, the salary slip can be submitted at any branch. The branch will scan the salary slip and attach it to your home loan application. Regards."
THR000466,LA020690,1,customer,payment_issue,My reference is LA020690. SR158650 - I want to change my emi date to the 15th of the month. My salary is credited late and the present emi date does not suit me.
THR000466,LA020690,2,agent,payment_issue,"Hello, The emi date can be moved to the 15th from the next cycle. A fresh mandate is needed for the changed emi date. Regards.
Best regards,
Suresh Iyer
Customer Service"
THR000466,LA020690,3,customer,payment_issue,"Dear sir, My reference is LA020690. Please go ahead with the change. Is there any charge for changing the emi date? Thanks in advance."
THR000466,LA020690,4,agent,payment_issue,"A charge of Rs 1180 applies for changing the emi date. The new emi date takes effect from the next cycle. Thank you.
Thanks and regards,
Deepa Pillai
LoanServe Support"
THR000466,LA020690,5,customer,payment_issue,"Hi team, The charge is acceptable to me. When will the new emi date show in my account? Regards.
Best regards,
Rahul Verma"
THR000466,LA020690,6,agent,payment_issue,"Dear sir, The new emi date will show in your account once the fresh mandate is active. Your emi amount does not change.
Best regards,
Rohit Kulkarni
Customer Service"
THR000467,LA008390,1,customer,loan_query,"Dear madam, My reference is LA008390. I have been offered a lower rate by another bank. What is the process to transfer my home loan to that bank? Thanks."
THR000467,LA008390,2,agent,loan_query,For a balance transfer of your home loan we issue a foreclosure letter. The other bank pays the outstanding on your home loan against that letter. Thank you.
THR000467,LA008390,3,customer,loan_query,"Dear sir, How long does the foreclosure letter take? Is there a charge for the balance transfer? Thanks."
THR000467,LA008390,4,agent,loan_query,"Dear customer, This is regarding application LA008390. The foreclosure letter is issued within seven working days. There is no charge on a floating rate home loan for a balance transfer. Thank you."
THR000467,LA008390,5,customer,loan_query,"Hi My reference is LA008390. Please issue the foreclosure letter for my home loan. Where will the letter be sent? Awaiting your response.
Thanks and regards,
Arjun Menon"
THR000467,LA008390,6,agent,loan_query,"Hello, The foreclosure letter will be sent to your registered email. A copy of the letter can also be collected from the branch. Thank you.
Best regards,
Rahul Verma
Customer Service"
THR000468,LA032917,1,customer,complaint,"Respected sir, My reference is LA032917. SR540818 - The branch told me one interest rate on my gold loan and the sanction letter shows a different rate. I was given wrong information at the branch. Thank you."
THR000468,LA032917,2,agent,complaint,"Hello, We are sorry about the wrong information on your gold loan rate. The rate in the sanction letter is the rate that applies to your gold loan. Thank you."
THR000468,LA032917,3,customer,complaint,"Dear madam, My reference is LA032917. Then why was a lower rate quoted to me at the branch? I took the gold loan only because of the rate I was quoted. Thanks in advance."
THR000468,LA032917,4,agent,complaint,"Hello, TKT282899 - The rate quoted to you was the card rate before your profile was scored. Your gold loan rate has been sent for review by the credit team. Thanks and regards."
THR000468,LA032917,5,customer,complaint,TKT374292 - Please tell me the outcome of that review in writing. I do not want another verbal answer on my gold loan.
THR000468,LA032917,6,agent,complaint,"This is regarding application LA032917. REF409059 - The outcome of the review will be sent to your registered email. Nothing on your gold loan will be communicated only by phone. Thanks and regards.
Thanks and regards,
Arjun Menon
LoanServe Support"
THR000469,LA010607,1,customer,kyc,"Respected sir, SR650287 - I was asked for a income proof for my gold loan but I have already submitted it once. Why is the same income proof being asked for again? Regards."
THR000469,LA010607,2,agent,kyc,"Hello, TKT439786 - The income proof you submitted earlier was against your older application. A income proof has to be submitted again for this gold loan. Regards."
THR000469,LA010607,3,customer,kyc,That is not convenient but I will send the income proof again. Can I bring the income proof to the branch instead of uploading it?
THR000469,LA010607,4,agent,kyc,"Hello, Yes, the income proof can be submitted at any branch. The branch will scan the income proof and attach it to your gold loan application. Regards.
Best regards,
Meera Nair
Customer Service"
THR000470,LA024170,1,customer,payment_issue,"Respected sir, My reference is LA024170. REF193749 - My emi for july has bounced. There was enough balance in my bank account on the emi date."
THR000470,LA024170,2,agent,payment_issue,"Dear sir, REF637655 - The emi bounced because the mandate on your bank account has expired. A fresh mandate has to be registered before the next emi is presented. Thanks and regards.
Thanks and regards,
Arjun Menon
LoanServe Support"
THR000470,LA024170,3,customer,payment_issue,How do I register a fresh mandate for the emi? Will a bounce charge be applied on this emi? Awaitng your response.
THR000470,LA024170,4,agent,payment_issue,"Dear madam, A fresh mandate can be registered from your login under the emi section. The bounce charge of Rs 500 has been waived on this emi. Regards."
THR000470,LA024170,5,customer,payment_issue,"Hello, I have registered the fresh mandate today. Will the july emi be presented once more? https://loanserve.example.in/help/kyc Thank you."
THR000470,LA024170,6,agent,payment_issue,REF118779 - The july emi will be presented again once the fresh mandate is active. No further action is needed from your side on the emi. https://loanserve.example.in/status Thank you.
THR000471,LA007879,1,customer,loan_query,My reference is LA007879. I already hold a personal loan with you. Am I eligible for a top up on the same personal loan?
THR000471,LA007879,2,agent,loan_query,A top up on your personal loan is possible after twelve emis have been paid on time. Your personal loan has twenty two emis paid so far. https://loanserve.example.in/status Regards.
THR000471,LA007879,3,customer,loan_query,"Dear sir, Every emi on that personal loan has been paid on time. What top up amount can I expect?"
THR000471,LA007879,4,agent,loan_query,"Hello, TKT471448 - The top up amount depends on the outstanding on your personal loan and on your income. A top up of about Rs 200,000 looks possible on your personal loan. https://loanserve.example.in/status Thank you."
THR000472,LA029073,1,customer,complaint,I have written about my gold loan three times and nobody has replied. This is the fourth time I am writing about the same issue.
THR000472,LA029073,2,agent,complaint,"Hello, We are sorry that your earlier mails on the gold loan went unanswered. Your issue has been escalated to the service manager. Thank you.
Best regards,
Arjun Menon
Customer Service"
THR000472,LA029073,3,customer,complaint,Escalation is fine but I still have no answer on my gold loan. When will somebody actually reply with an answer? Thank you.
THR000472,LA029073,4,agent,complaint,"Dear sir, The service manager will call you on your registered number within three working days. The answer on your gold loan will be given on that call. www.loanserve.example.in/upload Thanks and regards.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more.
Best regards,
Priya Sharma
Customer Service"
THR000472,LA029073,5,customer,complaint,"Dear madam, I received the call and the issue on my gold loan is clear now. Please close this complaint. Thanks."
THR000472,LA029073,6,agent,complaint,This is regarding application LA029073. Thank you for confirming that the gold loan issue is clear. This complaint is being closed as resolved. Thank you.
THR000473,LA014351,1,customer,kyc,"Dear sir, My personal loan application is on hold. The income proof I uploaded was rejected. Can you tell me why the income proof was rejected? Awaitng your response.
Thanks and regards,
Vikram Rao"
THR000473,LA014351,2,agent,kyc,The income proof was rejected because the document had already expired. Please upload a fresh copy of the income proof from your registered login. https://loanserve.example.in/status Regards.
THR000473,LA014351,3,customer,kyc,"Good morning, REF932346 - I have uploaded the income proof again today. How many days does income proof verification take?"
THR000473,LA014351,4,agent,kyc,Your income proof is now under verification. A fresh income proof is normally verified within three working days. Thanks and regards.
THR000473,LA014351,5,customer,kyc,REF371844 - Will my personal loan sanction be delayed because the income proof was rejected once? Awaitng your response.
THR000473,LA014351,6,agent,kyc,"Hello, The personal loan sanction will move ahead as soon as the income proof is verified. No further delay is expected on your personal loan application. Thank you.
Best regards,
Rahul Verma
Customer Service"
THR000474,LA010865,1,customer,payment_issue,"My reference is LA010865. I want to change my emi date to the 15th of the month. My salary is credited late and the present emi date does not suit me. Awaiting your response.
Thanks and regards,
Meera Nair"
THR000474,LA010865,2,agent,payment_issue,"Dear sir, This is regarding application LA010865. TKT976917 - The emi date can be moved to the 15th from the next cycle. A fresh mandate is needed for the changed emi date. https://loanserve.example.in/help/kyc Thank you."
THR000474,LA010865,3,customer,payment_issue,My reference is LA010865. Please go ahead with the change. Is there any charge for changing the emi date? Awaitng your response.
THR000474,LA010865,4,agent,payment_issue,"This is regarding application LA010865. REF336395 - A charge of Rs 590 applies for changing the emi date. The new emi date takes effect from the next cycle. Thank you.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more.
Best regards,
Suresh Iyer
Customer Service"
THR000475,LA002993,1,customer,loan_query,Is my gold loan eligible for a moratorium? My income has stopped for a few months and I cannot pay the emi.
THR000475,LA002993,2,agent,loan_query,"Dear customer, A moratorium on your gold loan is considered case by case. Interest keeps adding during the moratorium, so the tenure on your gold loan goes up."
THR000475,LA002993,3,customer,loan_query,"Dear sir, My reference is LA002993. I understand that the tenure will go up. What do I have to submit to apply for the moratorium?
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000475,LA002993,4,agent,loan_query,"Dear sir, This is regarding application LA002993. CASE863459 - Please submit a written request along with proof of the income loss. The moratorium on your gold loan is decided within five working days. Regards."
THR000476,LA002767,1,customer,complaint,"Good morning, My reference is LA002767. SR626268 - A charge of Rs 250 has been debited on my home loan and I was never told about this charge. Please explain why this charge was taken. https://loanserve.example.in/status
Best regards,
Arjun Menon"
THR000476,LA002767,2,agent,complaint,This is regarding application LA002767. The charge of Rs 250 on your home loan is a late payment charge. It was applied because the march emi was paid after the due date. https://loanserve.example.in/status Thanks and regards.
THR000476,LA002767,3,customer,complaint,"Dear sir, My reference is LA002767. SR913739 - The emi was late because your own mandate failed. Why should a charge be taken from me for a failure at your end? Awaitng your response."
THR000476,LA002767,4,agent,complaint,"Dear customer, REF232852 - You are right that the mandate failure was at our end. The charge of Rs 250 is being reversed on your home loan. Thank you.
Best regards,
Arjun Menon
Customer Service"
THR000477,LA025099,1,customer,kyc,Hi My reference is LA025099. My kyc is showing as incomplete on my home loan. The name printed on my income proof does not match the name in your records.
THR000477,LA025099,2,agent,kyc,"Dear customer, This is regarding application LA025099. The name mismatch on your income proof is the reason the kyc is incomplete. Please share a income proof that carries the corrected name. Thank you."
THR000477,LA025099,3,customer,kyc,"Hi team, My reference is LA025099. I have attached the corrected income proof with the right name. Does anything else have to change for the kyc? Awaiting your response.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000477,LA025099,4,agent,kyc,"Hello, This is regarding application LA025099. The corrected income proof has been received and sent for checking. Nothing else is pending on your kyc right now. Thank you."
THR000478,LA017218,1,customer,payment_issue,"I want to prepay Rs 300,000 on my vehicle loan. Does a part prepayment reduce the emi or the tenure?"
THR000478,LA017218,2,agent,payment_issue,"Hello, A part prepayment of Rs 300,000 can reduce either the emi or the tenure on your vehicle loan. You have to tell us which of the two you want. Regards."
THR000478,LA017218,3,customer,payment_issue,"Respected sir, Please reduce the tenure and keep the emi as it is. Is there a prepayment charge on my vehicle loan? Thanks.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000478,LA017218,4,agent,payment_issue,"There is no prepayment charge on a floating rate vehicle loan. The tenure will reduce once the prepayment of Rs 300,000 is received.
Thanks and regards,
Rahul Verma
LoanServe Support"
THR000479,LA018134,1,customer,loan_query,SR599600 - Is my vehicle loan eligible for a moratorium? My income has stopped for a few months and I cannot pay the emi.
THR000479,LA018134,2,agent,loan_query,"Dear customer, A moratorium on your vehicle loan is considered case by case. Interest keeps adding during the moratorium, so the tenure on your vehicle loan goes up."
THR000479,LA018134,3,customer,loan_query,"Dear sir, I understand that the tenure will go up. What do I have to submit to apply for the moratorium?"
THR000479,LA018134,4,agent,loan_query,This is regarding application LA018134. Please submit a written request along with proof of the income loss. The moratorium on your vehicle loan is decided within five working days. www.loanserve.example.in/upload Thanks and regards.
THR000480,LA014055,1,customer,complaint,"Hello, SR706177 - I have written about my home loan three times and nobody has replied. This is the fourth time I am writing about the same issue.
Best regards,
Suresh Iyer"
THR000480,LA014055,2,agent,complaint,"Dear customer, CASE732839 - We are sorry that your earlier mails on the home loan went unanswered. Your issue has been escalated to the service manager. Thanks and regards."
THR000480,LA014055,3,customer,complaint,"Good morning, TKT995422 - Escalation is fine but I still have no answer on my home loan. When will somebody actually reply with an answer? Regards.
Thanks and regards,
Meera Nair"
THR000480,LA014055,4,agent,complaint,"Hello, This is regarding application LA014055. REF754810 - The service manager will call you on your registered number within five working days. The answer on your home loan will be given on that call. Thank you."
THR000480,LA014055,5,customer,complaint,My reference is LA014055. REF215251 - I received the call and the issue on my home loan is clear now. Please close this complaint. Thanks in advance.
THR000480,LA014055,6,agent,complaint,"Dear sir, This is regarding application LA014055. Thank you for confirming that the home loan issue is clear. This complaint is being closed as resolved. Thank you."
THR000481,LA022840,1,customer,kyc,"Dear sir, REF784922 - My kyc is showing as incomplete on my vehicle loan. The name printed on my income proof does not match the name in your records."
THR000481,LA022840,2,agent,kyc,"Dear customer, The name mismatch on your income proof is the reason the kyc is incomplete. Please share a income proof that carries the corrected name."
THR000481,LA022840,3,customer,kyc,"I have attached the corrected income proof with the right name. Does anything else have to change for the kyc?
Thanks and regards,
Priya Sharma"
THR000481,LA022840,4,agent,kyc,"Dear madam, This is regarding application LA022840. The corrected income proof has been received and sent for checking. Nothing else is pending on your kyc right now. https://loanserve.example.in/status"
THR000481,LA022840,5,customer,kyc,"Good morning, My reference is LA022840. How will I know when the kyc is marked complete?"
THR000481,LA022840,6,agent,kyc,"Dear customer, CASE925554 - You will get an sms as soon as the kyc is marked complete. The kyc status also shows on your vehicle loan application page. www.loanserve.example.in/upload Regards.
Best regards,
Rahul Verma
Customer Service"
THR000482,LA006514,1,customer,payment_issue,I want to change my emi date to the 7th of the month. My salary is credited late and the present emi date does not suit me.
THR000482,LA006514,2,agent,payment_issue,"Dear madam, This is regarding application LA006514. The emi date can be moved to the 7th from the next cycle. A fresh mandate is needed for the changed emi date. Thanks and regards."
THR000482,LA006514,3,customer,payment_issue,"My reference is LA006514. SR422253 - Please go ahead with the change. Is there any charge for changing the emi date?
--
Arjun Menon
Customer"
THR000482,LA006514,4,agent,payment_issue,"Dear madam, A charge of Rs 590 applies for changing the emi date. The new emi date takes effect from the next cycle.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000482,LA006514,5,customer,payment_issue,"Hi team, REF616635 - The charge is acceptable to me. When will the new emi date show in my account? Thank you.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000482,LA006514,6,agent,payment_issue,"Dear sir, This is regarding application LA006514. The new emi date will show in your account once the fresh mandate is active. Your emi amount does not change. Regards."
THR000483,LA010936,1,customer,loan_query,My reference is LA010936. CASE218423 - Is my vehicle loan eligible for a moratorium? My income has stopped for a few months and I cannot pay the emi.
THR000483,LA010936,2,agent,loan_query,"Dear customer, This is regarding application LA010936. CASE512745 - A moratorium on your vehicle loan is considered case by case. Interest keeps adding during the moratorium, so the tenure on your vehicle loan goes up. https://loanserve.example.in/help/kyc Thanks and regards."
THR000483,LA010936,3,customer,loan_query,REF291782 - I understand that the tenure will go up. What do I have to submit to apply for the moratorium?
THR000483,LA010936,4,agent,loan_query,"Dear customer, This is regarding application LA010936. REF788163 - Please submit a written request along with proof of the income loss. The moratorium on your vehicle loan is decided within five working days. Thank you.
Thanks and regards,
Rahul Verma
LoanServe Support"
THR000484,LA017264,1,customer,complaint,I have written about my gold loan three times and nobody has replied. This is the fourth time I am writing about the same issue. Awaiting your response.
THR000484,LA017264,2,agent,complaint,"This is regarding application LA017264. We are sorry that your earlier mails on the gold loan went unanswered. Your issue has been escalated to the service manager.
Thanks and regards,
Anita Desai
LoanServe Support"
THR000484,LA017264,3,customer,complaint,"Dear madam, Escalation is fine but I still have no answer on my gold loan. When will somebody actually reply with an answer? Awaitng your response."
THR000484,LA017264,4,agent,complaint,"Hello, This is regarding application LA017264. The service manager will call you on your registered number within seven working days. The answer on your gold loan will be given on that call."
THR000484,LA017264,5,customer,complaint,I received the call and the issue on my gold loan is clear now. Please close this complaint.
THR000484,LA017264,6,agent,complaint,"CASE593136 - Thank you for confirming that the gold loan issue is clear. This complaint is being closed as resolved. Regards.
Best regards,
Rahul Verma
Customer Service"
THR000485,LA006065,1,customer,kyc,TKT268324 - My kyc is showing as incomplete on my personal loan. The name printed on my income proof does not match the name in your records.
THR000485,LA006065,2,agent,kyc,"Dear sir, This is regarding application LA006065. The name mismatch on your income proof is the reason the kyc is incomplete. Please share a income proof that carries the corrected name.
Best regards,
Vikram Rao
Customer Service"
THR000485,LA006065,3,customer,kyc,I have attached the corrected income proof with the right name. Does anything else have to change for the kyc? Thank you.
THR000485,LA006065,4,agent,kyc,"Dear customer, The corrected income proof has been received and sent for checking. Nothing else is pending on your kyc right now. Regards."
THR000485,LA006065,5,customer,kyc,How will I know when the kyc is marked complete?
THR000485,LA006065,6,agent,kyc,"Dear customer, You will get an sms as soon as the kyc is marked complete. The kyc status also shows on your personal loan application page. Regards."
THR000486,LA011392,1,customer,payment_issue,"I want to change my emi date to the 7th of the month. My salary is credited late and the present emi date does not suit me. Thank you.
Best regards,
Deepa Pillai"
THR000486,LA011392,2,agent,payment_issue,"Dear customer, The emi date can be moved to the 7th from the next cycle. A fresh mandate is needed for the changed emi date. Thank you.
Best regards,
Vikram Rao
Customer Service"
THR000486,LA011392,3,customer,payment_issue,"CASE935924 - Please go ahead with the change. Is there any charge for changing the emi date? https://loanserve.example.in/status
Best regards,
Meera Nair"
THR000486,LA011392,4,agent,payment_issue,"SR100742 - A charge of Rs 1180 applies for changing the emi date. The new emi date takes effect from the next cycle. https://loanserve.example.in/help/kyc
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000486,LA011392,5,customer,payment_issue,"Hello, The charge is acceptable to me. When will the new emi date show in my account? Thanks."
THR000486,LA011392,6,agent,payment_issue,"Dear customer, The new emi date will show in your account once the fresh mandate is active. Your emi amount does not change. Regards.
Thanks and regards,
Meera Nair
LoanServe Support"
THR000487,LA029843,1,customer,loan_query,"Dear sir, Is my vehicle loan eligible for a moratorium? My income has stopped for a few months and I cannot pay the emi. Thanks in advance."
THR000487,LA029843,2,agent,loan_query,"Dear sir, A moratorium on your vehicle loan is considered case by case. Interest keeps adding during the moratorium, so the tenure on your vehicle loan goes up. Regards.
Best regards,
Priya Sharma
Customer Service"
THR000487,LA029843,3,customer,loan_query,"I understand that the tenure will go up. What do I have to submit to apply for the moratorium? www.loanserve.example.in/upload Regards.
Sent from my iPhone"
THR000487,LA029843,4,agent,loan_query,This is regarding application LA029843. Please submit a written request along with proof of the income loss. The moratorium on your vehicle loan is decided within seven working days. Thank you.
THR000488,LA031411,1,customer,complaint,"My reference is LA031411. I have written about my vehicle loan three times and nobody has replied. This is the fourth time I am writing about the same issue.
Thanks and regards,
Kavita Joshi"
THR000488,LA031411,2,agent,complaint,"Dear sir, This is regarding application LA031411. We are sorry that your earlier mails on the vehicle loan went unanswered. Your issue has been escalated to the service manager. https://loanserve.example.in/help/kyc Thanks and regards.
Thanks and regards,
Vikram Rao
LoanServe Support"
THR000488,LA031411,3,customer,complaint,"Hi team, Escalation is fine but I still have no answer on my vehicle loan. When will somebody actually reply with an answer? Regards.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000488,LA031411,4,agent,complaint,"Dear sir, The service manager will call you on your registered number within two working days. The answer on your vehicle loan will be given on that call. https://loanserve.example.in/status Thanks and regards."
THR000489,LA003667,1,customer,kyc,"Hi team, REF273788 - My vehicle loan application is on hold. The bank statement I uploaded was rejected. Can you tell me why the bank statement was rejected? Regards."
THR000489,LA003667,2,agent,kyc,"This is regarding application LA003667. The bank statement was rejected because the scanned copy was not clearly readable. Please upload a fresh copy of the bank statement from your registered login.
Thanks and regards,
Arjun Menon
LoanServe Support"
THR000489,LA003667,3,customer,kyc,"Respected sir, My reference is LA003667. CASE942350 - I have uploaded the bank statement again today. How many days does bank statement verification take? Regards."
THR000489,LA003667,4,agent,kyc,"Hello, This is regarding application LA003667. Your bank statement is now under verification. A fresh bank statement is normally verified within five working days. Thanks and regards."
THR000490,LA023696,1,customer,payment_issue,"Hello, My reference is LA023696. I want to prepay Rs 75,000 on my home loan. Does a part prepayment reduce the emi or the tenure? Thanks."
THR000490,LA023696,2,agent,payment_issue,"This is regarding application LA023696. A part prepayment of Rs 75,000 can reduce either the emi or the tenure on your home loan. You have to tell us which of the two you want. www.loanserve.example.in/upload"
THR000490,LA023696,3,customer,payment_issue,"Dear sir, TKT856009 - Please reduce the tenure and keep the emi as it is. Is there a prepayment charge on my home loan? Thanks.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more.
Thanks and regards,
Meera Nair"
THR000490,LA023696,4,agent,payment_issue,"This is regarding application LA023696. There is no prepayment charge on a floating rate home loan. The tenure will reduce once the prepayment of Rs 75,000 is received. Thank you."
THR000491,LA015693,1,customer,loan_query,"Good morning, My reference is LA015693. SR488829 - I have been offered a lower rate by another bank. What is the process to transfer my personal loan to that bank?"
THR000491,LA015693,2,agent,loan_query,"Dear customer, For a balance transfer of your personal loan we issue a foreclosure letter. The other bank pays the outstanding on your personal loan against that letter. Thank you."
THR000491,LA015693,3,customer,loan_query,Dear Sir How long does the foreclosure letter take? Is there a charge for the balance transfer?
THR000491,LA015693,4,agent,loan_query,The foreclosure letter is issued within two working days. There is no charge on a floating rate personal loan for a balance transfer. www.loanserve.example.in/upload
THR000492,LA020738,1,customer,complaint,Dear Sir I have written about my home loan three times and nobody has replied. This is the fourth time I am writing about the same issue.
THR000492,LA020738,2,agent,complaint,We are sorry that your earlier mails on the home loan went unanswered. Your issue has been escalated to the service manager. Thank you.
THR000492,LA020738,3,customer,complaint,"CASE739330 - Escalation is fine but I still have no answer on my home loan. When will somebody actually reply with an answer? Thanks.
Best regards,
Rahul Verma"
THR000492,LA020738,4,agent,complaint,"Dear customer, CASE786938 - The service manager will call you on your registered number within two working days. The answer on your home loan will be given on that call. Thanks and regards."
THR000493,LA023029,1,customer,kyc,My reference is LA023029. I was asked for a pan card for my gold loan but I have already submitted it once. Why is the same pan card being asked for again? Awaiting your response.
THR000493,LA023029,2,agent,kyc,"Dear customer, REF581674 - The pan card you submitted earlier was against your older application. A pan card has to be submitted again for this gold loan. Thanks and regards.
Best regards,
Rohit Kulkarni
Customer Service"
